host,port,protocol,source
47.237.107.41,808,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.107.41,85,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.113.119,1000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.113.119,3128,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.113.119,81,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.113.119,8443,socks4,https://raw.githubusercontent.com/zebbern/Proxy-Scraper/refs/heads/main/socks4.txt
47.237.113.119,9000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.113.119,9080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.2.245,3128,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.2.245,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.2.245,443,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.2.245,8081,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.92.86,666,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.92.86,8060,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.237.92.86,88,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.128.246,41,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.128.246,999,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.130.212,2000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.130.212,3129,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.130.212,5000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.130.212,5060,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.130.212,8008,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.130.212,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.130.212,8443,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.134.126,9999,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.238.60.156,3129,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.239.140.6,80,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.11.111,1000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.11.111,10000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.11.111,13,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.11.111,8181,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.155.254,31281,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.155.254,6379,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.155.254,8181,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.159.65,443,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.159.65,6969,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.159.65,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.159.65,8443,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.159.65,8889,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.159.65,9098,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.177.202,20001,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.177.202,9050,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.51.110,5007,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.250.51.110,808,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.127.154,1080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.73.54,8000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.73.54,8008,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.73.54,8077,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.73.54,8081,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.73.54,9050,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.74.38,8081,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.74.38,8445,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.74.38,98,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.87.199,1080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.87.199,2002,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.87.199,20125,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.87.74,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.87.74,5060,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.251.87.74,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.252.11.233,3129,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.252.11.233,5060,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.252.11.233,8085,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.252.11.233,8181,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.252.11.233,91,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.252.18.37,1080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.252.18.37,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.252.18.37,8083,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.254.36.213,20,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.254.36.213,3129,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.254.36.213,5000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.254.36.213,9091,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.254.36.213,9098,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.254.36.25,11080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.74.46.81,102,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.74.46.81,6379,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.76.144.139,3128,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.76.144.139,5060,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.76.144.139,800,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.76.144.139,8181,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.76.144.139,8443,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.85.37.60,1080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.89.159.212,13,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.89.159.212,31281,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.89.159.212,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.89.159.212,9080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.90.149.238,4002,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.90.149.238,80,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.90.149.238,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.90.149.238,8443,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.90.149.238,9080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.90.167.27,1000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.90.167.27,3129,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.90.167.27,800,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.109.17,10,socks4,https://raw.githubusercontent.com/Firmfox/Proxify/refs/heads/main/proxies/socks4.txt
47.91.109.17,8118,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.110.148,1000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.110.148,20,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.110.148,4433,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.110.148,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.110.148,8081,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.110.148,8888,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.115.179,1080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.115.179,18081,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.115.179,80,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.115.179,9098,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.115.179,98,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.120.190,1234,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.120.190,55443,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.120.190,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.121.127,3129,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.121.127,8443,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.121.127,999,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.29.151,7890,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.29.151,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.29.151,9091,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.89.3,139,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.89.3,193,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.91.89.3,202,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.143.92,10005,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.143.92,3128,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.143.92,9080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.152.43,12000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.152.43,80,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.152.43,8081,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.152.43,8089,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.152.43,8118,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.152.43,9098,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.194.235,3129,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.194.235,6666,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.194.235,80,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.194.235,8008,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.219.102,1080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.219.102,8081,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.219.102,8085,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.82.167,1088,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.82.167,3129,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.92.82.167,9080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.99.112.148,4006,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.99.112.148,8008,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.99.112.148,8060,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.99.112.148,8800,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.99.112.148,8888,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
47.99.112.148,9080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
49.229.36.170,4153,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
49.229.36.212,4153,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
5.23.104.251,1080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
5.253.59.150,1082,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
5.254.178.160,10801,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
5.59.248.134,8081,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
50.192.195.69,39792,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
50.238.47.86,32100,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
50.250.205.21,32100,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
50.67.100.178,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
51.15.253.45,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
51.195.102.120,10084,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
54.238.38.227,8080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1000,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1001,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1002,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1003,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1004,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1005,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1006,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1007,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1008,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1009,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1200,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1202,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1203,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
57.128.231.218,1204,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
58.247.113.130,5678,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
58.65.167.165,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
60.217.64.237,35292,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
60.54.19.45,1080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
61.7.147.227,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
62.103.186.66,4153,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
62.201.212.198,4673,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
64.188.64.135,1080,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
64.49.67.166,5678,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
66.42.224.229,41679,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
67.201.33.10,25283,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
67.201.35.145,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
67.201.39.14,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
67.201.58.190,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
67.201.59.70,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
68.1.210.163,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
68.1.210.189,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
68.71.240.210,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
68.71.241.33,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
68.71.242.118,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
68.71.243.14,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
68.71.245.206,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
68.71.247.130,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
68.71.249.153,48606,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
68.71.249.158,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
68.71.251.134,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
68.71.252.38,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
68.71.254.6,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
69.61.200.104,36181,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
70.166.167.55,57745,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
70.166.65.160,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.194.42.131,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
72.194.42.156,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
72.195.114.169,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
72.195.114.184,4145,socks4,https://raw.githubusercontent.com/ErcinDedeoglu/proxies/refs/heads/main/proxies/socks4.txt
72.195.34.35,27360,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.195.34.41,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.195.34.42,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.195.34.58,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.195.34.59,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.195.34.60,27391,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.205.0.67,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.205.0.93,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.206.74.126,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.207.109.5,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.207.113.97,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.207.33.64,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.214.108.67,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.223.188.67,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.223.188.92,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.37.216.68,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.37.217.3,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
72.49.49.11,31034,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
74.119.144.60,4145,socks4,https://raw.githubusercontent.com/ClearProxy/checked-proxy-list/main/socks4/raw/all.txt
